create_dataset_mode,0,0.0,"(0, 1, 0)"
create_dataset_mode,1,-0.03332119062542915,"(0, 1, 0)"
create_dataset_mode,2,0.0,"(0, 1, 0)"
create_dataset_mode,3,0.0,"(0, 1, 0)"
create_dataset_mode,4,-0.03298645094037057,"(0, 1, 0)"
create_dataset_mode,5,0.0,"(0, 1, 0)"
create_dataset_mode,6,-0.03423483669757843,"(0, 1, 0)"
create_dataset_mode,7,-0.00018103184993378815,"(0, 1, 0)"
create_dataset_mode,8,-0.0336795337498188,"(0, 1, 0)"
create_dataset_mode,9,0.0,"(0, 1, 0)"
create_dataset_mode,10,0.0,"(0, 1, 0)"
create_dataset_mode,11,-0.032841432839632034,"(0, 1, 0)"
create_dataset_mode,12,-0.03382377699017525,"(0, 1, 0)"
create_dataset_mode,13,-0.09318266808986662,"(0, 1, 0)"
create_dataset_mode,14,-0.062031161040067666,"(0, 1, 0)"
create_dataset_mode,15,-0.027481330558657646,"(0, 1, 0)"
create_dataset_mode,16,-0.059969712048769004,"(0, 1, 0)"
create_dataset_mode,17,-0.029304875060915943,"(0, 1, 0)"
create_dataset_mode,18,-0.06251709163188934,"(0, 1, 0)"
create_dataset_mode,19,-0.06350140273571013,"(0, 1, 0)"
create_dataset_mode,20,-0.05891258642077446,"(0, 1, 0)"
create_dataset_mode,21,-0.05905045196413994,"(0, 1, 0)"
create_dataset_mode,22,-0.057761896401643746,"(0, 1, 0)"
create_dataset_mode,23,-0.022792650386691093,"(0, 1, 0)"
create_dataset_mode,24,0.0,"(0, 1, 0)"
create_dataset_mode,25,0.0,"(0, 1, 0)"
create_dataset_mode,26,-0.03267677128314972,"(0, 1, 0)"
create_dataset_mode,27,-0.06507168710231781,"(0, 1, 0)"
create_dataset_mode,28,-0.03066207282245159,"(0, 1, 0)"
create_dataset_mode,29,-0.06495015323162079,"(0, 1, 0)"
create_dataset_mode,30,-0.02790023200213909,"(0, 1, 0)"
create_dataset_mode,31,0.0,"(0, 1, 0)"
create_dataset_mode,32,0.0,"(0, 1, 0)"
create_dataset_mode,33,-0.03034983761608601,"(0, 1, 0)"
create_dataset_mode,34,0.0,"(0, 1, 0)"
create_dataset_mode,35,-0.03581707552075386,"(0, 1, 0)"
create_dataset_mode,36,-0.0008616290870122612,"(0, 1, 0)"
create_dataset_mode,37,0.0,"(0, 1, 0)"
create_dataset_mode,38,0.0,"(0, 1, 0)"
create_dataset_mode,39,0.0,"(0, 1, 0)"
create_dataset_mode,40,0.0,"(0, 1, 0)"
create_dataset_mode,41,0.0,"(0, 1, 0)"
create_dataset_mode,42,0.0,"(0, 1, 0)"
create_dataset_mode,43,0.0,"(0, 1, 0)"
create_dataset_mode,44,0.0,"(0, 1, 0)"
create_dataset_mode,45,0.0,"(0, 1, 0)"
create_dataset_mode,46,0.0369107611477375,"(0, 1, 0)"
create_dataset_mode,47,0.0,"(0, 1, 0)"
create_dataset_mode,48,0.0,"(0, 1, 0)"
create_dataset_mode,49,0.03509121015667915,"(0, 1, 0)"
create_dataset_mode,50,0.0,"(0, 1, 0)"
create_dataset_mode,51,0.0,"(0, 1, 0)"
create_dataset_mode,52,0.0,"(0, 1, 0)"
create_dataset_mode,53,0.033931661397218704,"(0, 1, 0)"
create_dataset_mode,54,0.03429712355136871,"(0, 1, 0)"
create_dataset_mode,55,0.0,"(0, 1, 0)"
create_dataset_mode,56,0.0,"(0, 1, 0)"
create_dataset_mode,57,0.03487171232700348,"(0, 1, 0)"
create_dataset_mode,58,0.0,"(0, 1, 0)"
create_dataset_mode,59,0.0,"(0, 1, 0)"
create_dataset_mode,60,0.03488026931881904,"(0, 1, 0)"
create_dataset_mode,61,0.0,"(0, 1, 0)"
create_dataset_mode,62,0.0,"(0, 1, 0)"
create_dataset_mode,63,0.0,"(0, 1, 0)"
create_dataset_mode,64,0.0,"(0, 1, 0)"
create_dataset_mode,65,0.0,"(0, 1, 0)"
create_dataset_mode,66,0.034650519490242,"(0, 1, 0)"
create_dataset_mode,67,0.0,"(0, 1, 0)"
create_dataset_mode,68,0.10251589864492416,"(0, 1, 0)"
create_dataset_mode,69,0.07065756618976592,"(0, 1, 0)"
create_dataset_mode,70,0.03932703658938408,"(0, 1, 0)"
create_dataset_mode,71,0.007254315074533224,"(0, 1, 0)"
create_dataset_mode,72,0.0,"(0, 1, 0)"
create_dataset_mode,73,0.10261478275060655,"(0, 1, 0)"
create_dataset_mode,74,0.1014169305562973,"(0, 1, 0)"
create_dataset_mode,75,0.11056368052959442,"(0, 1, 0)"
create_dataset_mode,76,0.14571605622768405,"(0, 1, 0)"
create_dataset_mode,77,0.11134220659732819,"(0, 1, 0)"
create_dataset_mode,78,0.14408080279827118,"(0, 1, 0)"
create_dataset_mode,79,0.10937674343585968,"(0, 1, 0)"
create_dataset_mode,80,0.07587020099163055,"(0, 1, 0)"
create_dataset_mode,81,0.2101846486330032,"(0, 1, 0)"
create_dataset_mode,82,0.2108277678489685,"(0, 1, 0)"
create_dataset_mode,83,0.17724700272083282,"(0, 1, 0)"
create_dataset_mode,84,0.210693359375,"(0, 1, 0)"
create_dataset_mode,85,0.17778857052326202,"(0, 1, 0)"
create_dataset_mode,86,0.14061139523983002,"(0, 1, 0)"
create_dataset_mode,87,0.1066696345806122,"(0, 1, 0)"
create_dataset_mode,88,0.20863409340381622,"(0, 1, 0)"
create_dataset_mode,89,0.23915760219097137,"(0, 1, 0)"
create_dataset_mode,90,0.20662733912467954,"(0, 1, 0)"
create_dataset_mode,91,0.17198261618614197,"(0, 1, 0)"
create_dataset_mode,92,0.2052718997001648,"(0, 1, 0)"
create_dataset_mode,93,0.17227014899253845,"(0, 1, 0)"
create_dataset_mode,94,0.2061009258031845,"(0, 1, 0)"
create_dataset_mode,95,0.1749306470155716,"(0, 1, 0)"
create_dataset_mode,96,0.1433902531862259,"(0, 1, 0)"
create_dataset_mode,97,0.17227508127689362,"(0, 1, 0)"
create_dataset_mode,98,0.20523327589035037,"(0, 1, 0)"
create_dataset_mode,99,0.1666129529476166,"(0, 1, 0)"
create_dataset_mode,100,0.1317296177148819,"(0, 1, 0)"
create_dataset_mode,101,0.09819234907627106,"(0, 1, 0)"
create_dataset_mode,102,0.13227571547031405,"(0, 1, 0)"
create_dataset_mode,103,0.1669201999902725,"(0, 1, 0)"
create_dataset_mode,104,0.19927774369716644,"(0, 1, 0)"
create_dataset_mode,105,0.16442669928073883,"(0, 1, 0)"
create_dataset_mode,106,0.19746719300746918,"(0, 1, 0)"
create_dataset_mode,107,0.16245844960212705,"(0, 1, 0)"
create_dataset_mode,108,0.1286400258541107,"(0, 1, 0)"
create_dataset_mode,109,0.1622252911329269,"(0, 1, 0)"
create_dataset_mode,110,0.12930025160312653,"(1, 0, 0)"
create_dataset_mode,111,0.12930025160312653,"(1, 0, 0)"
create_dataset_mode,112,0.027445591986179352,"(1, 0, 0)"
